ID;LMS;Sex Count
998;<1. -2. 3>;0
999;<4. 6. 1>;0
1000;<6. 3. 4>;0
1001;<3. 2. 7>;0
1002;<7. 2. 1>;0
1003;<6. 3. 7>;0
1004;<1. -1. 2>;0
1005;<1. 0. 1>;0
1006;<7. 2. 2>;0
1007;<7. 1. 4>;0
1008;<1. 0. 5>;0
1009;<1. 0. 4>;0
1010;<3. 5. 10>;0
1011;<6. 3. 4>;0
1012;<6. 2. 7>;0
1013;<7. 2. 1>;0
1014;<6. 3. 4>;0
1015;<5. 5. 1>;0
1016;<3. 1. 1>;0
1017;<3. 2. 5>;0
1018;<7. 4. 2>;0
1019;<1. -1. 4>;0
1020;<5. 1. 8>;0
1021;<5. 3. 7>;0
1022;<4. 4. 8>;0
1023;<1. 0. 2>;0
1024;<1. -1. 1>;0
1025;<5. 3. 7>;0
1026;<1. -2. 2>;0
1027;<4. 1. 1>;0
1028;<1. 0. 6>;0
1029;<8. 2. 1>;0
1030;<8. 2. 3>;0
1031;<5. 3. 1>;0
1032;<5. 4. 6>;0
1033;<5. 2. 4>;0
1034;<1. -1. 1>;0
1035;<5. 4. 1>;0
1036;<6. 3. 1>;0
1037;<6. 2. 3>;0
1038;<1. -1. 5>;0
1039;<5. 5. 3>;0
1040;<5. 1. 1>;0
1041;<1. 0. 1>;0
1042;<4. 3. 9>;0
1043;<1. 0. 7>;0
1044;<5. 2. 5>;0
1045;<7. 3. 3>;0
1046;<6. 1. 5>;0
1047;<7. 3. 3>;0
1048;<1. 0. 7>;0
1049;<5. 1. 6>;0
1050;<6. 2. 4>;0
1051;<6. 5. 2>;0
1052;<5. 5. 8>;0
1053;<7. 3. 1>;0
1054;<6. 1. 1>;0
1055;<8. 1. 3>;0
1056;<5. 2. 7>;0
1057;<1. -1. 4>;0
1058;<1. 0. 5>;0
1059;<4. 3. 2>;0
1060;<5. 1. 6>;0
1061;<7. 1. 3>;0
1062;<4. 3. 6>;0
1063;<6. 2. 2>;0
1064;<1. 0. 5>;0
1065;<5. 2. 6>;0
1066;<7. 5. 4>;0
1067;<4. 3. 7>;0
1068;<1. -2. 6>;0
1069;<4. 3. 6>;0
1070;<8. 1. 2>;0
1071;<5. 4. 3>;0
1072;<5. 2. 6>;0
1073;<1. 0. 3>;0
1074;<1. 0. 5>;0
1075;<9. 3. 1>;0
1076;<6. 4. 6>;0
1077;<1. 0. 3>;0
1078;<1. 0. 6>;0
1079;<6. 4. 1>;0
1080;<5. 2. 2>;0
1081;<7. 1. 5>;0
1082;<6. 1. 3>;0
1083;<7. 1. 1>;0
1084;<5. 1. 1>;0
1085;<1. 0. 3>;0
1086;<5. 3. 8>;0
1087;<6. 1. 4>;0
1088;<7. 3. 7>;0
1089;<6. 3. 1>;0
1090;<5. 1. 6>;0
1091;<6. 6. 2>;0
1092;<7. 3. 1>;0
1093;<8. 5. 4>;0
1094;<8. 2. 9>;0
1095;<6. 5. 1>;0
1096;<6. 1. 2>;0
1097;<1. -1. 5>;0
1098;<1. -2. 7>;0
1099;<6. 3. 1>;0
1100;<6. 6. 10>;0
1101;<6. 1. 3>;0
1102;<4. 1. 1>;0
1103;<1. -2. 5>;0
1104;<6. 1. 5>;0
1105;<6. 4. 5>;0
1106;<6. 4. 7>;0
1107;<3. 5. 5>;0
1108;<1. 0. 7>;0
1109;<6. 1. 2>;0
1110;<4. 3. 7>;0
1111;<6. 3. 1>;0
1112;<1. -1. 4>;0
1113;<2. 1. 2>;0
1114;<7. 3. 1>;0
1115;<5. 3. 10>;0
1116;<1. -2. 1>;0
1117;<6. 4. 5>;0
1118;<7. 1. 1>;0
1119;<7. 4. 3>;0
1120;<6. 4. 1>;0
1121;<4. 1. 7>;0
1122;<5. 2. 3>;0
1123;<5. 4. 5>;0
1124;<6. 2. 7>;0
1125;<1. 0. 3>;0
1126;<1. 0. 3>;0
1127;<7. 2. 5>;0
1128;<4. 3. 5>;0
1129;<1. 0. 9>;0
1130;<5. 4. 2>;0
1131;<3. 3. 2>;0
1132;<6. 2. 1>;0
1133;<1. 3. 3>;0
1134;<4. 1. 5>;0
1135;<4. 2. 2>;0
1136;<1. -2. 3>;0
1137;<4. 3. 6>;0
1138;<6. 5. 3>;0
1139;<6. 4. 6>;0
1140;<4. 6. 3>;0
1141;<4. 3. 10>;0
1142;<5. 4. 8>;0
1143;<5. 2. 3>;0
1144;<7. 6. 4>;0
1145;<5. 1. 2>;0
1146;<1. 0. 5>;0
1147;<5. 3. 7>;0
1148;<1. 0. 3>;0
1149;<6. 1. 6>;0
1150;<5. 4. 5>;0
1151;<6. 1. 6>;0
1152;<4. 6. 6>;0
1153;<4. 2. 2>;0
1154;<4. 2. 2>;0
1155;<6. 3. 2>;0
1156;<4. 2. 1>;0
1157;<7. 5. 4>;0
1158;<3. 4. 1>;0
1159;<5. 1. 6>;0
1160;<6. 2. 4>;0
1161;<5. 2. 5>;0
1162;<7. 1. 2>;0
1163;<1. -1. 2>;0
1164;<4. 5. 2>;0
1165;<5. 3. 6>;0
1166;<5. 2. 5>;0
1167;<7. 4. 7>;0
1168;<6. 3. 4>;0
1169;<5. 4. 8>;0
1170;<5. 1. 6>;0
1171;<5. 3. 8>;0
1172;<1. -1. 1>;0
1173;<6. 2. 3>;0
1174;<6. 1. 9>;0
1175;<6. 3. 2>;0
1176;<7. 2. 1>;0
1177;<7. 2. 3>;0
1178;<6. 1. 5>;0
1179;<7. 2. 3>;0
1180;<1. 0. 1>;0
1181;<8. 2. 1>;0
1182;<1. 0. 4>;0
1183;<5. 2. 5>;0
1184;<3. 4. 7>;0
1185;<1. -1. 1>;0
1186;<1. 0. 7>;0
1187;<5. 1. 7>;0
1188;<4. 3. 6>;0
1189;<7. 3. 1>;0
1190;<1. -3. 9>;0
1191;<4. 3. 1>;0
1192;<5. 2. 8>;0
1193;<5. 4. 4>;0
1194;<1. -1. 1>;0
1195;<5. 2. 6>;0
1196;<6. 2. 2>;0
1197;<2. 3. 1>;0
1198;<8. 5. 1>;0
1199;<3. 4. 2>;0
1200;<6. 2. 4>;0
1201;<4. 3. 9>;0
1202;<1. -1. 5>;0
1203;<6. 4. 6>;0
1204;<6. 3. 3>;0
1205;<8. 2. 4>;0
1206;<5. 2. 4>;0
1207;<7. 4. 2>;0
1208;<7. 3. 1>;0
1209;<3. 1. 6>;0
1210;<1. -2. 4>;0
1211;<4. 2. 6>;0
1212;<4. 4. 5>;0
1213;<5. 3. 2>;0
1214;<3. 3. 5>;0
1215;<1. 0. 1>;0
1216;<5. 1. 4>;0
1217;<8. 2. 5>;0
1218;<1. 0. 9>;0
1219;<7. 3. 1>;0
1220;<6. 1. 5>;0
1221;<1. -1. 5>;0
1222;<5. 4. 1>;0
1223;<7. 3. 2>;0
1224;<6. 3. 4>;0
1225;<6. 3. 1>;0
1226;<1. -1. 3>;0
1227;<7. 2. 2>;0
1228;<1. -3. 2>;0
1229;<7. 4. 6>;0
1230;<5. 4. 4>;0
1231;<7. 2. 1>;0
1232;<4. 2. 2>;0
1233;<6. 4. 3>;0
1234;<5. 2. 2>;0
1235;<5. 3. 2>;0
1236;<1. -1. 7>;0
1237;<5. 2. 4>;0
1238;<4. 3. 1>;0
1239;<6. 3. 5>;0
1240;<5. 3. 2>;0
1241;<1. 0. 2>;0
1242;<6. 3. 8>;0
1243;<7. 2. 2>;0
1244;<2. 1. 1>;0
1245;<7. 2. 2>;0
1246;<3. 3. 3>;0
1247;<4. 3. 2>;0
1248;<6. 1. 1>;0
1249;<6. 2. 2>;0
1250;<1. -1. 4>;0
1251;<7. 3. 4>;0
1252;<8. 6. 1>;0
1253;<7. 1. 1>;0
1254;<1. 0. 1>;0
1255;<5. 1. 1>;0
1256;<6. 2. 1>;0
1257;<7. 1. 2>;0
1258;<2. 2. 4>;0
1259;<5. 3. 4>;0
1260;<1. 0. 7>;0
1261;<5. 4. 1>;0
1262;<5. 5. 1>;0
1263;<7. 3. 2>;0
1264;<6. 1. 8>;0
1265;<5. 3. 6>;0
1266;<5. 5. 3>;0
1267;<6. 2. 1>;0
1268;<9. 4. 5>;0
1269;<5. 2. 4>;0
1270;<4. 1. 2>;0
1271;<6. 1. 9>;0
1272;<5. 1. 9>;0
1273;<5. 4. 3>;0
1274;<4. 4. 4>;0
1275;<3. 5. 1>;0
1276;<8. 1. 1>;0
1277;<5. 1. 7>;0
1278;<1. 0. 3>;0
1279;<5. 3. 5>;0
1280;<5. 2. 8>;0
1281;<1. 0. 4>;0
1282;<6. 3. 8>;0
1283;<3. 2. 2>;0
1284;<7. 4. 9>;0
1285;<5. 2. 5>;0
1286;<6. 3. 1>;0
1287;<1. 0. 3>;0
1288;<8. 2. 8>;0
1289;<1. 0. 1>;0
1290;<1. -1. 7>;0
1291;<6. 2. 10>;0
1292;<5. 1. 4>;0
1293;<4. 2. 3>;0
1294;<7. 1. 8>;0
1295;<1. -1. 10>;0
1296;<2. 3. 1>;0
1297;<2. 4. 5>;0
1298;<5. 1. 4>;0
1299;<4. 3. 2>;0
1300;<3. 2. 4>;0
1301;<1. -1. 8>;0
1302;<3. 2. 6>;0
1303;<5. 3. 3>;0
1304;<5. 5. 4>;0
1305;<6. 1. 2>;0
1306;<6. 6. 6>;0
1307;<1. -1. 2>;0
1308;<5. 3. 1>;0
1309;<1. 0. 7>;0
1310;<4. 5. 5>;0
1311;<5. 3. 1>;0
1312;<4. 1. 6>;0
1313;<6. 1. 1>;0
1314;<8. 4. 2>;0
1315;<6. 2. 5>;0
1316;<1. -1. 1>;0
1317;<5. 1. 8>;0
1318;<4. 3. 4>;0
1319;<5. 1. 4>;0
1320;<1. 0. 3>;0
1321;<5. 1. 4>;0
1322;<1. 0. 3>;0
1323;<1. 0. 7>;0
1324;<3. 4. 8>;0
1325;<3. 6. 1>;0
1326;<5. 2. 1>;0
1327;<6. 3. 7>;0
1328;<4. 1. 1>;0
1329;<8. 2. 1>;0
1330;<4. 1. 5>;0
1331;<3. 4. 6>;0
1332;<1. -1. 5>;0
1333;<1. 0. 1>;0
1334;<6. 4. 1>;0
1335;<1. -1. 4>;0
1336;<3. 4. 3>;0
1337;<7. 6. 3>;0
1338;<1. -2. 9>;0
1339;<4. 4. 6>;0
1340;<7. 1. 3>;0
1341;<4. 2. 7>;0
1342;<4. 2. 6>;0
1343;<5. 5. 3>;0
1344;<1. -1. 3>;0
1345;<6. 5. 2>;0
1346;<4. 3. 5>;0
1347;<1. -3. 4>;0
1348;<7. 1. 2>;0
1349;<10. 5. 9>;0
1350;<6. 3. 4>;0
1351;<6. 2. 9>;0
1352;<5. 4. 5>;0
1353;<4. 1. 6>;0
1354;<5. 2. 5>;0
1355;<7. 1. 5>;0
1356;<6. 2. 2>;0
1357;<4. 2. 4>;0
1358;<5. 2. 2>;0
1359;<6. 3. 8>;0
1360;<5. 3. 3>;0
1361;<4. 5. 3>;0
1362;<4. 2. 3>;0
1363;<6. 2. 2>;0
1364;<1. -2. 1>;0
1365;<6. 3. 1>;0
1366;<5. 1. 9>;0
1367;<1. -3. 4>;0
1368;<6. 2. 6>;0
1369;<1. -2. 6>;0
1370;<4. 1. 8>;0
1371;<1. -1. 8>;0
1372;<5. 2. 4>;0
1373;<7. 3. 3>;0
1374;<5. 4. 2>;0
1375;<6. 1. 4>;0
1376;<7. 5. 3>;0
1377;<4. 2. 6>;0
1378;<6. 5. 6>;0
1379;<7. 2. 1>;0
1380;<5. 1. 3>;0
1381;<4. 2. 10>;0
1382;<4. 1. 6>;0
1383;<7. 3. 1>;0
1384;<1. 0. 7>;0
1385;<1. 0. 1>;0
1386;<3. 1. 7>;0
1387;<1. 0. 9>;0
1388;<4. 6. 6>;0
1389;<7. 1. 1>;0
1390;<8. 2. 1>;0
1391;<7. 1. 3>;0
1392;<3. 1. 1>;0
1393;<4. 3. 2>;0
1394;<8. 4. 5>;0
1395;<8. 4. 6>;0
1396;<5. 3. 3>;0
1397;<7. 3. 9>;0
1398;<1. 0. 5>;0
1399;<8. 2. 9>;0
1400;<4. 4. 6>;0
1401;<6. 1. 1>;0
1402;<1. -1. 2>;0
1403;<5. 3. 4>;0
1404;<7. 6. 6>;0
1405;<1. -1. 1>;0
1406;<1. 0. 6>;0
1407;<6. 1. 3>;0
1408;<4. 6. 8>;0
1409;<6. 3. 3>;0
1410;<1. 0. 3>;0
1411;<7. 3. 6>;0
1412;<1. 0. 9>;0
1413;<1. 0. 2>;0
1414;<5. 2. 3>;0
1415;<7. 2. 2>;0
1416;<3. 1. 6>;0
1417;<4. 1. 1>;0
1418;<6. 2. 1>;0
1419;<1. 0. 7>;0
1420;<7. 2. 6>;0
1421;<1. 0. 1>;0
1422;<7. 4. 1>;0
1423;<5. 1. 3>;0
1424;<5. 1. 1>;0
1425;<4. 4. 3>;0
1426;<6. 5. 2>;0
1427;<1. 0. 2>;0
1428;<6. 4. 4>;0
1429;<5. 5. 7>;0
1430;<1. 0. 3>;0
1431;<6. 2. 2>;0
1432;<8. 2. 1>;0
1433;<7. 4. 4>;0
1434;<5. 3. 3>;0
1435;<8. 2. 7>;0
1436;<5. 1. 5>;0
1437;<7. 1. 5>;0
1438;<5. 3. 3>;0
1439;<6. 3. 7>;0
1440;<8. 3. 3>;0
1441;<1. 0. 10>;0
1442;<5. 4. 3>;0
1443;<7. 2. 1>;0
1444;<1. -1. 1>;0
1445;<7. 1. 1>;0
1446;<6. 2. 1>;0
1447;<5. 5. 1>;0
1448;<8. 1. 4>;0
1449;<1. 0. 8>;0
1450;<7. 1. 1>;0
1451;<7. 3. 1>;0
1452;<1. 0. 1>;0
1453;<8. 2. 5>;0
1454;<6. 3. 7>;0
1455;<1. 0. 4>;0
1456;<4. 3. 7>;0
1457;<5. 1. 10>;0
1458;<5. 2. 7>;0
1459;<1. -4. 3>;0
1460;<3. 5. 2>;0
1461;<7. 4. 6>;0
1462;<4. 4. 7>;0
1463;<8. 2. 1>;0
1464;<6. 1. 2>;0
1465;<1. -1. 5>;0
1466;<4. 4. 3>;0
1467;<7. 4. 4>;0
1468;<8. 3. 1>;0
1469;<6. 1. 2>;0
1470;<1. 0. 5>;0
1471;<7. 3. 4>;0
1472;<5. 1. 6>;0
1473;<1. 0. 6>;0
1474;<5. 1. 3>;0
1475;<1. -3. 2>;0
1476;<6. 2. 5>;0
1477;<5. 2. 4>;0
1478;<7. 5. 10>;0
1479;<1. -1. 2>;0
1480;<7. 1. 4>;0
1481;<5. 3. 8>;0
1482;<5. 4. 7>;0
1483;<6. 1. 6>;0
1484;<4. 5. 1>;0
1485;<5. 5. 5>;0
1486;<4. 1. 8>;0
1487;<7. 1. 4>;0
1488;<4. 3. 5>;0
1489;<1. -4. 3>;0
1490;<6. 2. 6>;0
1491;<7. 4. 2>;0
1492;<5. 2. 2>;0
1493;<3. 3. 1>;0
1494;<6. 1. 1>;0
1495;<8. 3. 4>;0
1496;<9. 2. 1>;0
1497;<5. 3. 1>;0
1498;<6. 2. 3>;0
1499;<8. 2. 2>;0
1500;<1. -1. 4>;0
1501;<5. 1. 1>;0
1502;<1. -2. 9>;0
1503;<4. 4. 2>;0
1504;<3. 6. 1>;0
1505;<1. -1. 1>;0
1506;<7. 2. 10>;0
1507;<6. 3. 5>;0
1508;<5. 3. 4>;0
1509;<1. 0. 1>;0
1510;<5. 1. 5>;0
1511;<7. 2. 9>;0
1512;<5. 2. 2>;0
1513;<6. 4. 5>;0
1514;<7. 3. 2>;0
1515;<4. 4. 3>;0
1516;<4. 3. 7>;0
1517;<4. 3. 5>;0
1518;<6. 2. 5>;0
1519;<6. 4. 5>;0
1520;<1. 0. 3>;0
1521;<6. 4. 5>;0
1522;<4. 5. 7>;0
1523;<5. 2. 5>;0
1524;<1. 0. 1>;0
1525;<4. 1. 1>;0
1526;<4. 1. 4>;0
1527;<7. 4. 5>;0
1528;<3. 4. 1>;0
1529;<9. 3. 4>;0
1530;<6. 4. 1>;0
1531;<5. 1. 4>;0
1532;<5. 2. 3>;0
1533;<4. 1. 2>;0
1534;<6. 3. 8>;0
1535;<1. 0. 7>;0
1536;<1. 0. 5>;0
1537;<4. 3. 3>;0
1538;<8. 4. 1>;0
1539;<4. 3. 1>;0
1540;<1. 0. 2>;0
1541;<7. 1. 1>;0
1542;<1. 0. 1>;0
1543;<1. -2. 1>;0
1544;<6. 4. 2>;0
1545;<7. 4. 5>;0
1546;<6. 4. 1>;0
1547;<4. 5. 2>;0
1548;<2. 1. 3>;0
1549;<6. 1. 10>;0
1550;<6. 1. 10>;0
1551;<4. 4. 4>;0
1552;<4. 5. 3>;0
1553;<5. 4. 3>;0
1554;<1. -2. 2>;0
1555;<5. 7. 10>;0
1556;<5. 3. 7>;0
1557;<6. 1. 3>;0
1558;<1. 0. 1>;0
1559;<4. 1. 4>;0
1560;<6. 3. 8>;0
1561;<1. -1. 3>;0
1562;<5. 4. 3>;0
1563;<5. 1. 10>;0
1564;<1. -1. 2>;0
1565;<7. 1. 1>;0
1566;<4. 4. 1>;0
1567;<6. 2. 7>;0
1568;<4. 1. 1>;0
1569;<1. 0. 2>;0
1570;<4. 2. 4>;0
1571;<6. 2. 5>;0
1572;<6. 4. 6>;0
1573;<2. 2. 4>;0
1574;<1. 0. 1>;0
1575;<4. 1. 5>;0
1576;<7. 1. 6>;0
1577;<6. 4. 4>;0
1578;<6. 2. 5>;0
1579;<6. 2. 7>;0
1580;<6. 3. 3>;0
1581;<6. 4. 7>;0
1582;<1. 0. 1>;0
1583;<7. 3. 4>;0
1584;<1. 0. 6>;0
1585;<1. -2. 3>;0
1586;<8. 2. 1>;0
1587;<5. 2. 10>;0
1588;<6. 1. 1>;0
1589;<6. 2. 6>;0
1590;<8. 3. 4>;0
1591;<6. 2. 4>;0
1592;<6. 3. 5>;0
1593;<1. 0. 4>;0
1594;<4. 2. 10>;0
1595;<7. 2. 1>;0
1596;<4. 3. 2>;0
1597;<5. 3. 2>;0
1598;<1. -2. 3>;0
1599;<7. 4. 2>;0
1600;<4. 1. 7>;0
1601;<6. 2. 6>;0
1602;<4. 5. 3>;0
1603;<5. 1. 3>;0
1604;<6. 5. 10>;0
1605;<8. 1. 1>;0
1606;<5. 1. 4>;0
1607;<8. 4. 5>;0
1608;<5. 1. 5>;0
1609;<1. 0. 8>;0
1610;<6. 2. 10>;0
1611;<7. 2. 8>;0
1612;<4. 1. 2>;0
1613;<1. -1. 3>;0
1614;<6. 5. 4>;0
1615;<6. 5. 7>;0
1616;<5. 5. 5>;0
1617;<5. 1. 5>;0
1618;<1. -2. 1>;0
1619;<7. 4. 1>;0
1620;<7. 1. 1>;0
1621;<7. 2. 7>;0
1622;<7. 3. 5>;0
1623;<6. 3. 9>;0
1624;<4. 2. 1>;0
1625;<7. 3. 1>;0
1626;<1. 0. 1>;0
1627;<6. 5. 5>;0
1628;<1. -1. 3>;0
1629;<1. -2. 8>;0
1630;<5. 2. 8>;0
1631;<3. 4. 1>;0
1632;<3. 2. 4>;0
1633;<3. 3. 2>;0
1634;<1. -2. 5>;0
1635;<6. 2. 6>;0
1636;<6. 1. 6>;0
1637;<7. 4. 5>;0
1638;<5. 2. 5>;0
1639;<6. 5. 3>;0
1640;<4. 2. 5>;0
1641;<4. 1. 10>;0
1642;<5. 1. 1>;0
1643;<5. 3. 2>;0
1644;<7. 4. 9>;0
1645;<1. 0. 4>;0
1646;<5. 4. 4>;0
1647;<2. 1. 10>;0
1648;<6. 3. 3>;0
1649;<4. 2. 4>;0
1650;<8. 5. 5>;0
1651;<5. 4. 1>;0
1652;<3. 6. 1>;0
1653;<8. 1. 3>;0
1654;<6. 3. 4>;0
1655;<6. 4. 3>;0
1656;<6. 2. 3>;0
1657;<6. 1. 7>;0
1658;<8. 1. 6>;0
1659;<1. -1. 1>;0
1660;<5. 4. 4>;0
1661;<4. 3. 5>;0
1662;<1. 0. 6>;0
1663;<7. 1. 1>;0
1664;<6. 3. 8>;0
1665;<5. 1. 5>;0
1666;<5. 3. 2>;0
1667;<6. 1. 3>;0
1668;<1. -1. 7>;0
1669;<4. 4. 1>;0
1670;<6. 1. 1>;0
1671;<1. -1. 3>;0
1672;<6. 4. 2>;0
1673;<1. 0. 1>;0
1674;<4. 3. 2>;0
1675;<7. 1. 3>;0
1676;<7. 3. 4>;0
1677;<4. 4. 1>;0
1678;<1. -3. 1>;0
1679;<4. 5. 1>;0
1680;<1. 0. 1>;0
1681;<7. 4. 3>;0
1682;<6. 2. 8>;0
1683;<4. 1. 5>;0
1684;<1. -1. 2>;0
1685;<3. 3. 2>;0
1686;<1. 0. 1>;0
1687;<5. 3. 1>;0
1688;<7. 2. 5>;0
1689;<1. -1. 1>;0
1690;<8. 3. 1>;0
1691;<1. 0. 8>;0
1692;<6. 4. 6>;0
1693;<6. 5. 3>;0
1694;<1. -1. 3>;0
1695;<6. 6. 7>;0
1696;<5. 3. 1>;0
1697;<1. 0. 1>;0
1698;<1. -1. 4>;0
1699;<1. -1. 8>;0
1700;<7. 2. 1>;0
1701;<1. -4. 7>;0
1702;<7. 1. 4>;0
1703;<6. 3. 2>;0
1704;<1. -2. 2>;0
1705;<6. 4. 2>;0
1706;<5. 2. 3>;0
1707;<4. 1. 3>;0
1708;<5. 1. 2>;0
1709;<5. 1. 3>;0
1710;<4. 3. 2>;0
1711;<4. 4. 8>;0
1712;<3. 4. 7>;0
1713;<6. 1. 4>;0
1714;<7. 1. 7>;0
1715;<6. 2. 8>;0
1716;<1. 0. 5>;0
1717;<5. 2. 5>;0
1718;<8. 4. 1>;0
1719;<7. 1. 1>;0
1720;<6. 2. 1>;0
1721;<8. 3. 1>;0
1722;<5. 2. 6>;0
1723;<6. 1. 1>;0
1724;<5. 5. 1>;0
1725;<7. 2. 1>;0
1726;<1. 0. 2>;0
1727;<6. 3. 3>;0
1728;<4. 3. 3>;0
1729;<7. 4. 5>;0
1730;<3. 1. 4>;0
1731;<1. 0. 6>;0
1732;<6. 1. 1>;0
1733;<4. 1. 6>;0
1734;<6. 3. 5>;0
1735;<5. 2. 1>;0
1736;<6. 5. 3>;0
1737;<3. 1. 1>;0
1738;<5. 4. 3>;0
1739;<7. 1. 1>;0
1740;<5. 3. 1>;0
1741;<5. 3. 7>;0
1742;<5. 3. 6>;0
1743;<6. 2. 2>;0
1744;<5. 5. 9>;0
1745;<5. 3. 4>;0
1746;<1. 0. 1>;0
1747;<1. -1. 1>;0
1748;<6. 3. 10>;0
1749;<6. 1. 3>;0
1750;<7. 3. 5>;0
1751;<1. -1. 8>;0
1752;<8. 1. 4>;0
1753;<5. 2. 6>;0
1754;<6. 3. 4>;0
1755;<4. 6. 1>;0
1756;<6. 2. 7>;0
1757;<6. 3. 8>;0
1758;<5. 2. 3>;0
1759;<6. 6. 9>;0
1760;<4. 2. 1>;0
1761;<5. 2. 6>;0
1762;<4. 2. 1>;0
1763;<1. -2. 4>;0
1764;<4. 1. 1>;0
1765;<4. 1. 4>;0
1766;<1. 0. 5>;0
1767;<7. 3. 1>;0
1768;<7. 2. 3>;0
1769;<7. 4. 1>;0
1770;<7. 1. 3>;0
1771;<5. 1. 6>;0
1772;<1. 0. 4>;0
1773;<4. 5. 1>;0
1774;<4. 3. 1>;0
1775;<4. 6. 6>;0
1776;<1. -2. 3>;0
1777;<6. 1. 3>;0
1778;<6. 1. 1>;0
1779;<1. -1. 6>;0
1780;<5. 2. 1>;0
1781;<6. 1. 9>;0
1782;<7. 1. 1>;0
1783;<1. 0. 4>;0
1784;<6. 3. 9>;0
1785;<7. 2. 3>;0
1786;<1. 3. 6>;0
1787;<1. 0. 3>;0
1788;<7. 1. 3>;0
1789;<1. -1. 5>;0
1790;<3. 2. 9>;0
1791;<4. 1. 1>;0
1792;<1. 0. 2>;0
1793;<5. 3. 5>;0
1794;<5. 4. 3>;0
1795;<9. 2. 6>;0
1796;<5. 3. 2>;0
1797;<4. 1. 7>;0
1798;<6. 1. 6>;0
1799;<1. 0. 6>;0
1800;<8. 3. 6>;0
1801;<7. 4. 7>;0
1802;<1. 0. 4>;0
1803;<5. 2. 1>;0
1804;<7. 2. 4>;0
1805;<8. 4. 6>;0
1806;<1. 0. 5>;0
1807;<5. 3. 6>;0
1808;<6. 3. 10>;0
1809;<6. 3. 1>;0
1810;<1. 0. 1>;0
1811;<3. 1. 6>;0
1812;<1. 0. 7>;0
1813;<1. 0. 3>;0
1814;<7. 4. 6>;0
1815;<6. 3. 10>;0
1816;<5. 5. 7>;0
1817;<1. 0. 8>;0
1818;<8. 1. 6>;0
1819;<8. 1. 5>;0
1820;<5. 3. 1>;0
1821;<7. 2. 1>;0
1822;<6. 5. 3>;0
1823;<7. 3. 2>;0
1824;<6. 3. 1>;0
1825;<5. 3. 6>;0
1826;<5. 3. 2>;0
1827;<1. -1. 3>;0
1828;<5. 1. 3>;0
1829;<4. 2. 1>;0
1830;<7. 1. 1>;0
1831;<6. 4. 2>;0
1832;<5. 1. 2>;0
1833;<3. 2. 6>;0
1834;<7. 2. 5>;0
1835;<7. 4. 6>;0
1836;<5. 4. 6>;0
1837;<4. 4. 6>;0
1838;<3. 1. 5>;0
1839;<4. 5. 1>;0
1840;<5. 3. 9>;0
1841;<4. 2. 10>;0
1842;<4. 4. 1>;0
1843;<6. 3. 4>;0
1844;<5. 3. 1>;0
1845;<1. -2. 5>;0
1846;<1. -1. 7>;0
1847;<7. 3. 4>;0
1848;<4. 1. 1>;0
1849;<5. 2. 4>;0
1850;<3. 3. 1>;0
1851;<6. 3. 2>;0
1852;<1. 0. 1>;0
1853;<5. 2. 5>;0
1854;<4. 3. 1>;0
1855;<7. 2. 3>;0
1856;<5. 4. 4>;0
1857;<6. 3. 1>;0
1858;<3. 1. 5>;0
1859;<1. -1. 1>;0
1860;<3. 2. 4>;0
1861;<8. 2. 6>;0
1862;<1. -1. 3>;0
1863;<6. 2. 5>;0
1864;<6. 3. 3>;0
1865;<6. 3. 4>;0
1866;<7. 2. 3>;0
1867;<1. -1. 2>;0
1868;<6. 6. 3>;0
1869;<5. 3. 1>;0
1870;<1. 0. 4>;0
1871;<6. 1. 2>;0
1872;<6. 4. 1>;0
1873;<4. 2. 1>;0
1874;<6. 3. 7>;0
1875;<1. -1. 1>;0
1876;<5. 2. 1>;0
1877;<6. 1. 7>;0
1878;<5. 7. 1>;0
1879;<6. 1. 6>;0
1880;<8. 4. 1>;0
1881;<3. 5. 4>;0
1882;<7. 1. 1>;0
1883;<6. 1. 3>;0
1884;<7. 2. 1>;0
1885;<7. 3. 5>;0
1886;<4. 3. 2>;0
1887;<6. 3. 1>;0
1888;<5. 2. 1>;0
1889;<7. 2. 5>;0
1890;<7. 1. 5>;0
1891;<1. 0. 5>;0
1892;<7. 2. 2>;0
1893;<1. 0. 8>;0
1894;<1. 0. 5>;0
1895;<4. 3. 5>;0
1896;<4. 1. 4>;0
1897;<6. 3. 3>;0
1898;<1. 0. 7>;0
1899;<7. 3. 8>;0
1900;<7. 6. 4>;0
1901;<4. 4. 4>;0
1902;<7. 1. 1>;0
1903;<5. 3. 3>;0
1904;<4. 1. 1>;0
1905;<7. 1. 1>;0
1906;<4. 1. 6>;0
1907;<5. 3. 4>;0
1908;<1. 0. 3>;0
1909;<5. 3. 3>;0
1910;<1. 0. 1>;0
1911;<2. 2. 3>;0
1912;<1. -1. 5>;0
1913;<1. 0. 10>;0
1914;<7. 2. 1>;0
1915;<5. 3. 1>;0
1916;<7. 6. 7>;0
1917;<6. 2. 3>;0
1918;<5. 5. 10>;0
1919;<4. 4. 8>;0
1920;<7. 2. 5>;0
1921;<9. 1. 3>;0
1922;<6. 3. 3>;0
1923;<8. 3. 5>;0
1924;<1. -1. 3>;0
1925;<6. 1. 1>;0
1926;<7. 2. 5>;0
1927;<7. 1. 3>;0
1928;<1. -1. 5>;0
1929;<1. 0. 2>;0
